"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"763","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","peq9z","Medical marijuana should be legal.","",""
"764","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","p4j6s","Minimum wage needs to go o $15 per hour","",""
"765","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pm5k9","Bowling Green & Warren Co. should consolidate into a metro.","",""
"766","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pwsqv","Water safety and swim lessons to all k-12 students.","",""
"767","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pkzf6","Bowling Green needs more competitive internet rates.","",""
"768","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","p9md3","County needs to extend water lines in Tuckertown area. About a dozen homes don't have county water or fire hydrants!","",""
"769","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pfuyd","big projeck in city sould be vote by people","",""
"770","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","p6k4e","Beautification projects and other quality-of-life enhancements like parks and libraries help attract new residents and industries to our city/county.","",""
"771","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pvdxd","Legalizing marijuana would be a boon for the economy.","",""
"772","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pjbzz","Need to build wider access roads into the city!","",""
"773","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pkcbm","BG needs more Summer weekend festivals/activities","",""
"774","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","phfba","Bowling Green needs stricter code enforcement on property use and condition in some neighborhoods.","",""
"775","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","ptuye","The population has out grown the infrastructure in bg/ warren county.","",""
"776","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pif8h","BG needs to redevelop from WKU to the river and beyond. Model after Greenville SC","",""
"777","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pd9yv","Noise ordinances should be enacted and enforced in the county as they are in the city.","",""
"778","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","ph4wf","Something needs to be done with the river area- river walk, park, restaurants, summer events- to give the communities ways to get together.","",""
"779","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pqpib","With drug use being so prevalent in Warren county, better treatment options need to be offered.","",""
"780","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pahwq","Legalizing marijuana at the state level could produce substantial tax revenue, but if only BG did, it would cause problems.","",""
"781","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pxg44","Bowling green needs to work in beautifying the city . More Boulvard like roads with planted flowers and reducing overhead utility clusters.","",""
"782","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","p9erh","Bowling Green needs to annex a solid geographic area & thereby eliminating those areas within our city that are not receiving city services.","",""
"783","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pq8wz","BG Parks needs more funding from City","",""
"784","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pp8pk","Develop the Greenway so that the paved trail is continuous and reaches major parts of the city including the square, WKU, GM, and others.","",""
"785","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pkeaq","Leash laws should be more strictly enforced in both the city and county","",""
"786","shortlist","pyr2u","Warren county needs to be ""wet"". The city is wet but the county is dry.","pmti4","The city & county school districts need to be re-evaluated The yards/houses that touch Potter Grays playground r all County school districts","",""
"787","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pbp7c","There are too many traffic lights in parts of Bowling Green (for instance, Scottsville Road).","",""
"788","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p572n","A round about would be the best solution to improve traffic flow on Fairview Ave at Keriakes Park.","",""
"789","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p5ku8","There needs to be a stoplight at the intersection of Shive Lane and Ken Bale Blvd to improve traffic flow. The backups there are awful.","",""
"790","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p7438","The Barren River water front needs to be improved on both sides of the river and include canoeing and kayaking water features in the river.","",""
"791","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pauwi","The Smokey Bones entrance off of Scottsville Road is extremely dangerous and needs a traffic light.","",""
"792","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pcura","Other counties have school at home on snow days so that kids do not have to make up days. This should be considered for here.","",""
"793","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pq66s","The road closure between Shawnee and Patton Way makes access to Nashville Rd take 3 times as long and is a major annoyance.","",""
"794","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p7yd2","The traffic intersection at Scottsville Rd and Pascoe Blvd needs some immediate attention as far as congestion. It's very unsafe.","",""
"795","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p78pt","Sidewalks are needed along Gary Farms Blvd","",""
"796","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pt458","Need a traffic signal on Cave Mill in front of Natcher School, operating 8-9 AM, 3:30-4:30.","",""
"797","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","peddm","The intersection at Taco Bell and KFC is a nightmare","",""
"798","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pyei4","The LEFT turning light at Nashville onto Dishman & the same for Scottsville onto Lovers Ln.. need to be longer to allow more to go through.","",""
"799","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p3j36","We need to block left turns on the busy parts of the by-pass so people don't block everyone else trying to turn.","",""
"800","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p5e8k","There are intersections such as the access road along Scottsville that to be reworked, possibly into roundabout or similar designs.","",""
"801","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pwj8w","Five lane Cemetery Road from Interchange to By Pass, except four lanes through the Cemetery with median prohibiting left turns.","",""
"802","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pmiz7","Traffic flow on Cavemill Rd during peek hours (3pm - 5pm)","",""
"803","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pmn86","We need look for a Natcher connection on Three Springs or Elrod Rd","",""
"804","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pnkpa","A person should not miss rent (say due to a car breakdown) and face eviction in less than 2 weeks (before next payday). Make it 30 days.","",""
"805","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pv2mh","A way to improve Bowling Green and the surrounding areas is to improve traffic flow & circulation by limiting the number of traffic lights.","",""
"806","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","phmk4","Access Rd, east side of Scottsville Rd. in shopping dist causes congestion. Give right of way to access road or cross streets, not a mix!","",""
"807","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pt76e","Traffic congestion is a major problem, so studying traffic flow closely is the first step.","",""
"808","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pyyxz","Impact on traffic flow should be considered with any proposed new developments.","",""
"809","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p5hnk","Street lights should be required on residential streets in town. Too many dark corners.","",""
"810","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pczge","Busy roads like the by pass either need turn lanes or block left hand turns except at stop lights.","",""
"811","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pcuww","Why isn't Nashville Rd between the roundabout and Campbell Ln wider? Getting stuck there at 5 o'clock is a plague.","",""
"812","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","ptaiy","Many drivers fail to stop as traffic lights turn red. As many as 3 cars will travel through an intersection after light has changed to red.","",""
"813","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","ptbq2","With a circle, widen Fairview with a left-turn lane west of cemetery.","",""
"814","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p3bwu","The city should actually time stoplights correctly during rush hour to prevent complete gridlock","",""
"815","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pcu64","Traffic congestion on Fairview Ave and Cemetery Rd needs to be improved during evening rush hours.","",""
"816","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pnfi5","install traffic cameras and enforce running of stop lights. more traffic enforcement means more $$$ for the city.","",""
"817","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p35n3","The intersection of Scottsville road and entrance to Greenview Hospital needs to be widened","",""
"818","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pu42c","Better visibility on roads. Reflectors and better signage","",""
"819","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pav4r","There should be more officers observing intersections.","",""
"820","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pcetw","The city and county school systems should merge.","",""
"821","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pgrp6","Unelected school board officials should not have the power to create, add, or increase ""school taxes"".","",""
"822","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p3kb6","Only a traffic circle at Kereiakes Park on Fairview Ave. is required.","",""
"823","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p4e3h","Public school could do alternate teaching styles(like Montessori) in a school within a school set up. Not all kids learn the same way.","",""
"824","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pdckg","Affordable supports for the elderly and aging population are needed in our community.","",""
"825","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pgmpv","Something needs to be done to improve traffic flow","",""
"826","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p9j36","Better ordinances on keeping animals on leashes or in fenced areas are needed.","",""
"827","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","pdhdi","Work,with State to complete a wide loop from Scottsville Road across N I65 to N Natcher Pk way.","",""
"828","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p8hra","Traffic flow needs to be improved throughout Bowling Green, especially on Scottsville Road.","",""
"829","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p8iym","Expand Nashville Rd all the way past Chaney’s & Buchanan park. Very dangerous area.. very much so for a school area & young drivers.","",""
"830","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","psebg","More weekend activites are needed for YOUNG Seniors, who arent yet ready for Bingo nights.","",""
"831","shortlist","pymzr","A traffic light is needed on Cave Mill in front of Natcher School. Operational on school days, 7:30 to 9 AM & 3 to 4:30 PM.","p4g7x","Smallhouse Rd (at Campbell Ln) heading into town needs to be widened to have room for three lanes (left turn, straight, right turn).","",""
"832","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pgj3y","Install new sidewalks along major roads, like Three Springs, and city-wide bike routes, to decrease likelihood of accidents","",""
"833","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pntww","We need more pet stores","",""
"834","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pdckg","Affordable supports for the elderly and aging population are needed in our community.","",""
"835","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pbzyn","Provide accessible transportation for seniors that have difficulty driving","",""
"836","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","ptfp6","Individual unhappiness combined with easy legal and illegal availability of drugs drives the opioid crisis.","",""
"837","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pvq7m","many parts of the By-pass can and should be widened","",""
"838","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","psn6u","Should be an interstate exit for the Woodburn area it could help decrease BG congestion and let people bypass BG all together","",""
"839","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pzkag","An unmanned trolley system, possibly solar, might be better long term than buses for some areas.","",""
"840","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pts69","Funding and support should be given to the existing BG buses, to expand their service area and improve accessibility.","",""
"841","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","psb2i","Provide regular and affordable daily transport to Nashville Airport from Bowling Green.","",""
"842","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","p2839","Developing more bike trails into surrounding areas of the city would allow for a more developed both transport and recreational experiences","",""
"843","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pdt4t","Curbside Recycling and/or Recycle Center in South Warren County","",""
"844","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pj74t","Parking on the WKU campus should be more accessible to students and visitors.","",""
"845","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pbaby","Better public transit and runs 24 /7 so people without cars can get to work. Also more stops added in residential areas.","",""
"846","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pmjk5","More public transportation options--be creative","",""
"847","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pki7f","Bowling Green needs more access to affordable , healthy, local food sources.","",""
"848","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","p3285","We need a WHOLE FOOD store.","",""
"849","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pkupf","A senior living community, designed for 50+ residents rather than 75+ & in failing health residents, is needed — and apparently ignored.","",""
"850","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pjf7t","We need well planned service roads, instead of so many driveways directly on streets like Campbell Lane and the By pass.","",""
"851","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","psbcj","I would like to see a sift in city planning and zoning to make BG a more walkable city with better sidewalk planning","",""
"852","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pb38d","It is easy to find a good job in Warren County.","",""
"853","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pgmpv","Something needs to be done to improve traffic flow","",""
"854","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pjbzz","Need to build wider access roads into the city!","",""
"855","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pn5bv","Local companies that can't fill job openings & the Workforce Dev't. Board should set up commuter lots and a shuttle service to rural areas.","",""
"856","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","p2w5z","For a city of this size, there is too little available in the way of weekend activities for Seniors who are not ready for rocking chairs.","",""
"857","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","p3cst","We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.","",""
"858","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","p6cyb","Plan for people, not cars. Walking should be enjoyable, not a hazard.","",""
"859","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","p5ahf","Need more bike lanes and biker friendly resources","",""
"860","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pz6eg","Bike lanes that are wide enough to safely ride on without fear of being hit by passing cars.","",""
"861","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pgdt8","Consider asking low-income or disabled residents what they really need.","",""
"862","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pxtgq","We should have a commuting service between here & Nashville.","",""
"863","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","p5at5","Downtown redevelopment should retain accessible parking for existing businesses.","",""
"864","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","padkd","We need urban planning to ensure that mixed use housing, shopping and new neighborhoods are created to make our community better","",""
"865","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","p6864","Wal-Mart and Kroger grocery pick-up should have to accept EBT for the elderly and disabled","",""
"866","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pgzys","Rental assistance programs","",""
"867","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","p6rz9","I wish we had train service to Nashville","",""
"868","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","phc7j","Parking lots should be monitored to prevent illegal parking in handicap spaces.","",""
"869","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pi4wj","We need a real bus system.","",""
"870","shortlist","peqy9","we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible","pwin9","A clean, efficient public transportation system would be a huge help to those with limited ability or desire to drive.","",""
"871","shortlist","pktbx","Internet services should be a public municipality.","padzm","Cable companies need competition and not be allowed to raise rates of customers. Once you sign on, that is your rate unless you upgrade.","",""
"872","shortlist","pktbx","Internet services should be a public municipality.","pms9n","Smoking should not be allowed in public parks.","",""
"873","shortlist","pktbx","Internet services should be a public municipality.","pqnjh","Cable TV providers should include all local channels.","",""
"874","shortlist","pktbx","Internet services should be a public municipality.","pnkss","Warren county needs to be more proactive about keeping their county maps up to date of new roads or developments especially online. (Google)","",""
"875","shortlist","pktbx","Internet services should be a public municipality.","pddku","Spectrum should have competition and not a monopoly. Rates should be regulated by city county government","",""
"876","shortlist","pktbx","Internet services should be a public municipality.","pe3gy","New developments should not be approved unless roads and infrastructure capable of handling them are in place.","",""
"877","shortlist","pktbx","Internet services should be a public municipality.","pchi2","How is it that surrounding counties have county wide high speed internet, yet one third of Warren County residents have slow or no internet?","",""
"878","shortlist","pktbx","Internet services should be a public municipality.","pvpmr","Most local officials run for office to serve the public good.","",""
"879","shortlist","pktbx","Internet services should be a public municipality.","pn9cj","Increase Internet/Cell/Phone service throughout the county. First deal with areas that currently don't have any option.","",""
"880","shortlist","pktbx","Internet services should be a public municipality.","pf6t9","Bowling Green has many excellent non-public schools; more should be done to make these options available to diverse and low-income families.","",""
"881","shortlist","pktbx","Internet services should be a public municipality.","pu2kb","Our city should make a bid for Google Fiber to help compete with Spectrum and AT&T.","",""
"882","shortlist","pktbx","Internet services should be a public municipality.","p35gt","Better/more mass media choices available.","",""
"883","shortlist","pktbx","Internet services should be a public municipality.","p2a6v","Sewer should be required to be run to all new subdivisions and cost should be split between city/county water systems and builders","",""
"884","shortlist","pktbx","Internet services should be a public municipality.","pani2","Law enforcement should send drug possession arrestees for rehabilitation services rather than imprisonment.","",""
"885","shortlist","pktbx","Internet services should be a public municipality.","pkzf6","Bowling Green needs more competitive internet rates.","",""
"886","shortlist","pktbx","Internet services should be a public municipality.","phjdj","Bowling Green needs more competitive cable rates.","",""
"887","shortlist","pktbx","Internet services should be a public municipality.","pnbm2","Recycling services need to be improved and modernized. Current contractor uses outdated equipment, services are messy, company unresponsive.","",""
"888","shortlist","pktbx","Internet services should be a public municipality.","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"889","shortlist","pktbx","Internet services should be a public municipality.","pjbzz","Need to build wider access roads into the city!","",""
"890","shortlist","pktbx","Internet services should be a public municipality.","perix","Support non-public (or public charter) school choice options, and make choice viable for families of ALL income levels.","",""
"891","shortlist","pktbx","Internet services should be a public municipality.","p6fag","We need to grow the internet infrastructure particularly in growing areas of the county like Alvaton.","",""
"892","shortlist","pktbx","Internet services should be a public municipality.","pmjk5","More public transportation options--be creative","",""
"893","shortlist","pktbx","Internet services should be a public municipality.","paxv3","competition for cable companies and an end to heir price gouging.","",""
"894","shortlist","pktbx","Internet services should be a public municipality.","pztez","WRECC should provide internet services.","",""
"895","shortlist","pktbx","Internet services should be a public municipality.","p5rmi","We need to promote competition in town for Charter. AT&T isn't much better and doesn't serve everywhere. Need more fiber to the homes.","",""
"896","shortlist","pktbx","Internet services should be a public municipality.","p6twv","City Annexed areas need more city services for their tax $$.","",""
"897","shortlist","pktbx","Internet services should be a public municipality.","p9md3","County needs to extend water lines in Tuckertown area. About a dozen homes don't have county water or fire hydrants!","",""
"898","shortlist","pktbx","Internet services should be a public municipality.","paxtf","We need a fiber option for internet.","",""
"899","shortlist","pktbx","Internet services should be a public municipality.","pbqbi","More choices when it comes to internet. BGMU has been offering service to businesses for a while, they should expand to offer to residents.","",""
"900","shortlist","pktbx","Internet services should be a public municipality.","puvmn","Free WIFI in certain areas - particularly around Fountain Squre","",""
"901","shortlist","pktbx","Internet services should be a public municipality.","pmp68","BGMU needs to be held accountable for their rates and ""averages.""","",""
"902","shortlist","pktbx","Internet services should be a public municipality.","pcv53","BGMU needs to offer residential fiber internet as a UTILITY, using Chattanooga as a perfect example.","",""
"903","shortlist","pktbx","Internet services should be a public municipality.","prb8q","Businesses and multi-family dwellings should be required to offer and use recycling services.","",""
"904","shortlist","pktbx","Internet services should be a public municipality.","pzntg","The Public Library ""Internet Café"" has become a hangout for the homeless, and this has become an issue the community has chosen to ignore.","",""
"905","shortlist","pktbx","Internet services should be a public municipality.","pbaby","Better public transit and runs 24 /7 so people without cars can get to work. Also more stops added in residential areas.","",""
"906","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p9cba","Reducing poverty will enhance the quality of life for everyone in our community regardless of status.","",""
"907","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p3cst","We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.","",""
"908","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p67wb","WKU should open its facilities to the public once or twice a month to the community, and those in need should be welcome more often.","",""
"909","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p92ce","People in Bowling Green should not be discriminated against based on their sexual orientation.","",""
"910","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","ppsfb","Greek Life should be monitored on WKU's campus.","",""
"911","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pwzum","We need to replace ""Room at the Inn"" services with temporary decent housing connected to aid agencies for the homeless","",""
"912","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pjaji","It would be great if people in neighborhoods could get to know each other better and neighborhoods were like small communities of neighbors.","",""
"913","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pqnui","Resources to better integrate immigrants and refugees into the community should be put into place.","",""
"914","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p6tet","Hawaii outlaws billboards tokeep the landscape from being blocked I would love to see Bowling Green billboard free","",""
"915","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pwg82","Emphasize that ALL immigrants should learn and speak ENGLLISH.","",""
"916","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"917","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","puqkg","City/County schools should have a minimum one year classroom for immigrant and refugee students so they can learn english, culture and laws","",""
"918","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p6j9p","I would like to see more aid for the homeless whether: tiny house park, health clinic, rehabilitation, job readiness sources.","",""
"919","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","ph4wf","Something needs to be done with the river area- river walk, park, restaurants, summer events- to give the communities ways to get together.","",""
"920","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pk22m","Publicizing more cultural activities other than the Bowling Green International Festival.","",""
